gender;marital_status;nationality;course;scholarship;status
Male;Single;Cape Verdean;Management;No;Dropout
Male;Single;Brazilian;Informatics Engineering;No;Dropout
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Enrolled
Female;Single;Portuguese;Tourism;No;Dropout
Male;Single;Portuguese;Management;No;Graduate
Female;Single;Portuguese;Social Service (evening attendance);No;Dropout
Female;Single;Portuguese;Social Service;Yes;Graduate
Male;Single;Cape Verdean;Advertising and Marketing Management;No;Graduate
Female;Single;Portuguese;Journalism and Communication;Yes;Enrolled
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Dropout
Female;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Female;Single;Portuguese;Management;Yes;Graduate
Female;Single;Portuguese;Equinculture;No;Dropout
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Management;Yes;Enrolled
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Tourism;No;Graduate
Female;Single;Portuguese;Equinculture;No;Enrolled
Female;Single;Portuguese;Animation and Multimedia Design;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Tourism;No;Enrolled
Female;Widower;Portuguese;Social Service;Yes;Enrolled
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Tourism;Yes;Enrolled
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Enrolled
Male;Single;Brazilian;Management;No;Dropout
Female;Single;Turkish;Informatics Engineering;No;Enrolled
Female;Married;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Male;Single;Portuguese;Veterinary Nursing;No;Graduate
Male;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Male;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Male;Single;Portuguese;Tourism;No;Graduate
Male;Single;Portuguese;Agronomy;No;Dropout
Male;Single;Portuguese;Management (evening attendance);No;Graduate
Male;Single;Portuguese;Tourism;No;Dropout
Male;Single;Portuguese;Animation and Multimedia Design;No;Dropout
Male;Single;Portuguese;Informatics Engineering;Yes;Dropout
Male;Single;Portuguese;Agronomy;No;Dropout
Male;Single;Portuguese;Communication Design;No;Graduate
Male;Single;Portuguese;Equinculture;No;Dropout
Male;Single;Portuguese;Agronomy;No;Graduate
Male;Single;Portuguese;Animation and Multimedia Design;No;Dropout
Male;Single;Portuguese;Social Service;Yes;Graduate
Male;Single;Portuguese;Informatics Engineering;No;Enrolled
Male;Single;Portuguese;Management;Yes;Dropout
Male;Single;Portuguese;Management;No;Enrolled
Male;Single;Portuguese;Nursing;No;Enrolled
Male;Single;Portuguese;Advertising and Marketing Management;No;Enrolled
Male;Single;Portuguese;Management;No;Dropout
Male;Single;Portuguese;Advertising and Marketing Management;No;Dropout
Male;Single;Portuguese;Agronomy;No;Graduate
Male;Single;Portuguese;Advertising and Marketing Management;No;Enrolled
Male;Single;Portuguese;Informatics Engineering;No;Dropout
Male;Single;Portuguese;Tourism;No;Enrolled
Male;Single;Portuguese;Social Service (evening attendance);No;Graduate
Male;Single;Portuguese;Informatics Engineering;No;Dropout
Male;Married;Portuguese;Informatics Engineering;No;Enrolled
Male;Single;Portuguese;Journalism and Communication;Yes;Graduate
Male;Single;Portuguese;Tourism;No;Graduate
Male;Single;Portuguese;Management;No;Enrolled
Male;Single;Portuguese;Agronomy;No;Enrolled
Male;Single;Portuguese;Journalism and Communication;Yes;Graduate
Male;Single;Portuguese;Journalism and Communication;No;Dropout
Male;Single;Portuguese;Informatics Engineering;No;Enrolled
Male;Single;Portuguese;Equinculture;No;Graduate
Male;Single;Portuguese;Management (evening attendance);No;Dropout
Male;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Male;Married;Portuguese;Agronomy;No;Dropout
Male;Single;Portuguese;Veterinary Nursing;Yes;Dropout
Male;Single;Portuguese;Veterinary Nursing;Yes;Dropout
Female;Divorced;Portuguese;Journalism and Communication;No;Graduate
Male;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Single;Portuguese;Tourism;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;Yes;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Enrolled
Male;Single;Portuguese;Social Service (evening attendance);No;Dropout
Male;Single;Portuguese;Informatics Engineering;No;Graduate
Male;Married;Portuguese;Agronomy;No;Graduate
Male;Single;Portuguese;Journalism and Communication;No;Graduate
Male;Single;Portuguese;Equinculture;No;Dropout
Male;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Male;Single;Portuguese;Nursing;No;Dropout
Male;Single;Portuguese;Informatics Engineering;No;Graduate
Male;Single;Portuguese;Oral Hygiene;No;Graduate
Male;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Male;Divorced;Portuguese;Agronomy;No;Enrolled
Male;Single;Portuguese;Agronomy;Yes;Graduate
Male;Single;Portuguese;Communication Design;No;Graduate
Male;Single;Portuguese;Advertising and Marketing Management;No;Dropout
Male;Married;Portuguese;Management (evening attendance);No;Graduate
Female;Married;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Journalism and Communication;No;Dropout
Female;Single;Brazilian;Management (evening attendance);Yes;Enrolled
Male;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Male;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Moldova (Republic of);Nursing;No;Dropout
Male;Single;Portuguese;Tourism;No;Dropout
Male;Married;Portuguese;Management (evening attendance);No;Enrolled
Male;Single;Portuguese;Animation and Multimedia Design;Yes;Graduate
Female;Single;Guinean;Tourism;No;Graduate
Female;Single;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Animation and Multimedia Design;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Dropout
Male;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Male;Single;Portuguese;Animation and Multimedia Design;Yes;Enrolled
Male;Single;Portuguese;Management;No;Dropout
Male;Single;Portuguese;Management (evening attendance);No;Dropout
Male;Married;Portuguese;Management (evening attendance);No;Graduate
Male;Single;Portuguese;Veterinary Nursing;No;Dropout
Male;Single;Portuguese;Advertising and Marketing Management;No;Dropout
Male;Single;Portuguese;Animation and Multimedia Design;No;Enrolled
Male;Single;Portuguese;Nursing;No;Graduate
Male;Single;Portuguese;Journalism and Communication;No;Dropout
Male;Single;Portuguese;Informatics Engineering;Yes;Graduate
Female;Single;Santomean;Tourism;No;Graduate
Female;Single;Guinean;Nursing;No;Dropout
Female;Divorced;Portuguese;Agronomy;No;Enrolled
Female;Single;Portuguese;Nursing;No;Graduate
Female;Married;Brazilian;Journalism and Communication;No;Graduate
Male;Single;Portuguese;Informatics Engineering;No;Enrolled
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Married;Portuguese;Management (evening attendance);No;Enrolled
Female;Single;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Married;Portuguese;Informatics Engineering;No;Dropout
Female;Single;Portuguese;Management;No;Dropout
Female;Married;Portuguese;Basic Education;No;Dropout
Female;Divorced;Portuguese;Social Service (evening attendance);No;Dropout
Male;Single;Spanish;Equinculture;No;Dropout
Female;Single;Portuguese;Social Service (evening attendance);No;Dropout
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Enrolled
Female;Married;Portuguese;Management (evening attendance);No;Dropout
Female;Married;Portuguese;Tourism;No;Dropout
Female;Facto Union;Portuguese;Nursing;No;Dropout
Female;Married;Portuguese;Social Service (evening attendance);Yes;Graduate
Female;Single;Portuguese;Management;No;Graduate
Female;Single;Portuguese;Management;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Social Service (evening attendance);Yes;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Male;Single;Portuguese;Informatics Engineering;No;Dropout
Male;Single;Portuguese;Management;No;Enrolled
Male;Single;Portuguese;Animation and Multimedia Design;No;Dropout
Male;Single;Portuguese;Nursing;No;Graduate
Male;Single;Brazilian;Biofuel Production Technologies;No;Enrolled
Female;Single;Portuguese;Equinculture;No;Enrolled
Female;Single;Portuguese;Management;Yes;Graduate
Female;Single;Portuguese;Equinculture;No;Enrolled
Female;Single;Portuguese;Veterinary Nursing;No;Enrolled
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Male;Single;Portuguese;Management;No;Graduate
Female;Single;Santomean;Oral Hygiene;No;Enrolled
Female;Single;Spanish;Equinculture;No;Dropout
Female;Married;Portuguese;Social Service (evening attendance);No;Enrolled
Male;Single;Portuguese;Agronomy;No;Dropout
Male;Legally Separated;Portuguese;Management (evening attendance);No;Dropout
Female;Facto Union;Portuguese;Agronomy;No;Dropout
Female;Facto Union;Portuguese;Management (evening attendance);No;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Female;Married;Portuguese;Advertising and Marketing Management;No;Dropout
Female;Single;Portuguese;Management (evening attendance);No;Enrolled
Female;Single;Portuguese;Veterinary Nursing;No;Dropout
Male;Single;Portuguese;Animation and Multimedia Design;Yes;Enrolled
Male;Single;Portuguese;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Communication Design;No;Enrolled
Female;Single;Portuguese;Management (evening attendance);No;Dropout
Female;Single;Portuguese;Basic Education;Yes;Dropout
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Male;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Female;Single;Portuguese;Management;No;Enrolled
Male;Single;Portuguese;Informatics Engineering;No;Enrolled
Male;Single;Portuguese;Tourism;No;Dropout
Male;Single;Portuguese;Social Service (evening attendance);No;Graduate
Male;Single;Portuguese;Agronomy;No;Dropout
Male;Single;Portuguese;Animation and Multimedia Design;No;Dropout
Male;Single;Portuguese;Management;No;Enrolled
Male;Single;Portuguese;Animation and Multimedia Design;Yes;Dropout
Male;Single;Portuguese;Management;No;Enrolled
Male;Single;Portuguese;Advertising and Marketing Management;No;Enrolled
Male;Single;Portuguese;Nursing;No;Enrolled
Male;Single;Portuguese;Journalism and Communication;Yes;Graduate
Male;Single;Portuguese;Social Service;No;Dropout
Male;Single;Portuguese;Journalism and Communication;No;Dropout
Male;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Male;Single;Portuguese;Advertising and Marketing Management;No;Enrolled
Male;Single;Portuguese;Tourism;No;Enrolled
Male;Single;Portuguese;Agronomy;No;Graduate
Male;Single;Portuguese;Agronomy;No;Dropout
Male;Single;Portuguese;Agronomy;No;Enrolled
Male;Single;Portuguese;Tourism;No;Graduate
Male;Single;Portuguese;Nursing;No;Graduate
Male;Single;Portuguese;Journalism and Communication;No;Enrolled
Male;Single;Portuguese;Communication Design;No;Graduate
Male;Single;Portuguese;Management;No;Dropout
Male;Single;Portuguese;Veterinary Nursing;No;Enrolled
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Social Service (evening attendance);No;Dropout
Female;Married;Portuguese;Social Service (evening attendance);Yes;Graduate
Female;Married;Portuguese;Veterinary Nursing;No;Dropout
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Social Service (evening attendance);No;Dropout
Female;Single;Colombian;Journalism and Communication;Yes;Dropout
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Married;Portuguese;Oral Hygiene;No;Dropout
Female;Married;Portuguese;Oral Hygiene;No;Dropout
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Management (evening attendance);No;Dropout
Female;Single;Portuguese;Veterinary Nursing;Yes;Graduate
Male;Single;Portuguese;Management (evening attendance);No;Dropout
Male;Single;Portuguese;Advertising and Marketing Management;No;Dropout
Male;Single;Portuguese;Informatics Engineering;No;Dropout
Male;Married;Portuguese;Equinculture;No;Graduate
Male;Married;Portuguese;Journalism and Communication;No;Dropout
Male;Married;Portuguese;Management (evening attendance);No;Graduate
Male;Single;Portuguese;Social Service (evening attendance);No;Enrolled
Male;Married;Portuguese;Management (evening attendance);No;Graduate
Male;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Male;Married;Portuguese;Equinculture;No;Graduate
Male;Single;Portuguese;Nursing;Yes;Graduate
Male;Single;Portuguese;Advertising and Marketing Management;No;Dropout
Male;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Tourism;No;Dropout
Female;Single;Portuguese;Animation and Multimedia Design;No;Dropout
Female;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Management (evening attendance);No;Enrolled
Female;Single;Portuguese;Oral Hygiene;Yes;Graduate
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Management;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Enrolled
Female;Single;Portuguese;Animation and Multimedia Design;Yes;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Enrolled
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Enrolled
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Communication Design;No;Dropout
Female;Single;Portuguese;Social Service (evening attendance);Yes;Graduate
Female;Single;Portuguese;Management (evening attendance);No;Enrolled
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Equinculture;No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Tourism;No;Dropout
Male;Single;Portuguese;Oral Hygiene;No;Dropout
Male;Facto Union;Portuguese;Management (evening attendance);Yes;Graduate
Male;Single;Portuguese;Veterinary Nursing;No;Graduate
